"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","RT @gemmyxbear: ☁️ RT + Follow  ⠀⠀⠀⠀ ⠀⠀
☀️ แจก 5 เส้น เลือกสีได้  ⠀⠀⠀⠀ ⠀⠀
🌙 #กิจบายเจมมี่ ⠀⠀⠀⠀ ⠀ ⠀⠀
🌈 ประกาศตอนครบ 100 ฟอล ⠀⠀⠀ #KCON18THAIL…",FALSE,0,NA,2018-09-10 02:14:56,FALSE,NA,"1038974070056873984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marimarymali",560,TRUE,FALSE,NA,NA
"79","RT @WeLoveChoiSiwon: 180902 - juliet.magdalena IG story update with Siwon, Super Junior at #AsianGames2018 https://t.co/7mygYPCdHS",FALSE,0,NA,2018-09-10 02:14:31,FALSE,NA,"1038973965987807232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","009686line",30,TRUE,FALSE,NA,NA
"80","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:14:07,FALSE,NA,"1038973867392266240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deanra25",7361,TRUE,FALSE,NA,NA
"81","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:13:43,FALSE,NA,"1038973766317953029",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamankush099",138,TRUE,FALSE,NA,NA
"82","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:13:11,FALSE,NA,"1038973629797564416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sayfudinendo",7361,TRUE,FALSE,NA,NA
"83","RT @kathlexy: Menemukan channel ini https://t.co/xLMxg7qhzA isinya hanya 4 video badminton #AsianGames2018

Match tsb:
1. Jonatan vs Chou C…",FALSE,0,NA,2018-09-10 02:13:05,FALSE,NA,"1038973604497567745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhdorassegaf",22,TRUE,FALSE,NA,NA
"84","RT @TwitterID: Indonesia menjadi negara dengan jumlah Tweet terbanyak selama #AsianGames2018 berlangsung. 
1. Indonesia
2. India
3. Jepang…",FALSE,0,NA,2018-09-10 02:12:43,FALSE,NA,"1038973512260628481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ygpm30_",2937,TRUE,FALSE,NA,NA
"85","RT @asiangames2018: Leeteuk, leader of the group, confessed to have been surprised and elated to be invited to perform at the Asian Games 2…",FALSE,0,NA,2018-09-10 02:12:34,FALSE,NA,"1038973475690430465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guixian3003",3095,TRUE,FALSE,NA,NA
"86","@cmohry @Ra_THORe @YASMinistry @asiangames2018 @BJP4India @BJP4Haryana @MIB_India @PIB_India Very Good cm sahab",FALSE,0,"cmohry",2018-09-10 02:11:57,FALSE,"1038716023707508736","1038973318877966337","2919390704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raaj02041524",0,FALSE,FALSE,NA,NA
"87","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:11:46,FALSE,NA,"1038973276221919232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KthNuraeni",7361,TRUE,FALSE,NA,NA
"88","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:11:40,FALSE,NA,"1038973247608377344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalpanas89",481,TRUE,FALSE,NA,NA
"89","RT @asiangames2018: The #AsianGames2018 closing ceremony was a celebration of Asia's exciting stars. K-pop royalty, Super Junior, was one o…",FALSE,0,NA,2018-09-10 02:11:38,FALSE,NA,"1038973241044492293",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperHallyuKing",4399,TRUE,FALSE,NA,NA
"90","RT @samsungID: SUPER JUNIOR is on the stage! Check out this super cool shot taken only #WithGalaxy #AsianGames2018 https://t.co/Pk8xjCqeh8",FALSE,0,NA,2018-09-10 02:11:22,FALSE,NA,"1038973172647780352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hannalee441",1683,TRUE,FALSE,NA,NA
"91","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:11:04,FALSE,NA,"1038973097385197568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neshafadriz",7361,TRUE,FALSE,NA,NA
"92","RT @Fahrihamzah: Terakhir KPK menangkap hampir semua anggota legislatif kota malang. Lalu, mempersoalkan tiket #AsianGames2018 tapi diam se…",FALSE,0,NA,2018-09-10 02:10:51,FALSE,NA,"1038973041793892354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkmalSeknun",78,TRUE,FALSE,NA,NA
"93","RT @shirishthorat: I am a Complan boy
I am a Horlicks girl
Boost is the secret of my energy 

Koi fayda nahi - all medals went to roti, chu…",FALSE,0,NA,2018-09-10 02:10:47,FALSE,NA,"1038973026413338625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AakriteeK",5434,TRUE,FALSE,NA,NA
"94","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:10:47,FALSE,NA,"1038973025851342849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RameshG31191297",138,TRUE,FALSE,NA,NA
"95","RT @sooahjng: Ganteng-ganteng banget siihhhhh hari ini. Good luck boys❤️ https://t.co/qb1WPcYGq0

#iKON_AsianGames2018 #HANBIN #JINHWAN #BO…",FALSE,0,NA,2018-09-10 02:10:41,FALSE,NA,"1038973003776765952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikon__shxxbl",13,TRUE,FALSE,NA,NA
"96","RT @kimlilo_: Q : Kamu itu tipe orangnya kaya gimana sih?

A : Tipe yang nonton di depan tv dan menghirup udara di negara yang sama aja sen…",FALSE,0,NA,2018-09-10 02:10:40,FALSE,NA,"1038972996424163328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikon__shxxbl",6,TRUE,FALSE,NA,NA
"97","RT @Sumriya176: Hei kalian berdua !!! Dua bulan lagi balik indo harus belajar nulis pake bahasa indo ya, biar trending macem Ecung Suju....…",FALSE,0,NA,2018-09-10 02:10:38,FALSE,NA,"1038972988769492992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikon__shxxbl",5,TRUE,FALSE,NA,NA
"98","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:10:33,FALSE,NA,"1038972969010130944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_ariffahmi",7361,TRUE,FALSE,NA,NA
"99","RT @TwitterID: Indonesia menjadi negara dengan jumlah Tweet terbanyak selama #AsianGames2018 berlangsung. 
1. Indonesia
2. India
3. Jepang…",FALSE,0,NA,2018-09-10 02:10:33,FALSE,NA,"1038972966866841602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovesilver614_",2937,TRUE,FALSE,NA,NA
"100","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:10:28,FALSE,NA,"1038972949271703552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p_r_reddi",481,TRUE,FALSE,NA,NA
"101","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:10:03,FALSE,NA,"1038972841276755968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashwinkumar_03",138,TRUE,FALSE,NA,NA
"102","RT @BANOK2939: กีฬาจบแล้ว ก็เชียร์พวกนายต่อ😊❤ 
มา2เพลงก็เอา555😁 เก่งมากๆน้องเราร้องตามกันเสียงดังเลย  บ๊อบบี้แม่เรารู้จักนายแล้วนะ😄🌊🌊🌊
#아이콘…",FALSE,0,NA,2018-09-10 02:09:52,FALSE,NA,"1038972797039464448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernfpatt",17,TRUE,FALSE,NA,NA
"103","RT @alivocalss: Eid Mubarek ! #Pakistan #AsianGames2018 #Pakistanisingers #Pakistanzindabad retweets !! https://t.co/QTjl5yo9no",FALSE,0,NA,2018-09-10 02:09:40,FALSE,NA,"1038972745881735168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sohaibsays1",19,TRUE,FALSE,NA,NA
"104","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:09:18,FALSE,NA,"1038972651732004864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ROMIULSAIKH9",138,TRUE,FALSE,NA,NA
"105","RT @Kemdikbud_RI: Setelah #AsianGames2018, Indonesia juga dipercaya menjadi tuan rumah #AsianParaGames2018  kompetisi olahraga difabel terb…",FALSE,0,NA,2018-09-10 02:08:56,FALSE,NA,"1038972560870846464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fikriahmadm_",140,TRUE,FALSE,NA,NA
"106","RT @asiangames2018: When asked what comes to mind when hearing 'Indonesia', Siwon said, ""I now understand the meaning of #EnergyOfAsia; wit…",FALSE,0,NA,2018-09-10 02:08:56,FALSE,NA,"1038972560422133760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suju_dirK",2988,TRUE,FALSE,NA,NA
"107","RT @asiangames2018: Leeteuk, leader of the group, confessed to have been surprised and elated to be invited to perform at the Asian Games 2…",FALSE,0,NA,2018-09-10 02:08:53,FALSE,NA,"1038972550989139968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suju_dirK",3095,TRUE,FALSE,NA,NA
"108","RT @asiangames2018: The #AsianGames2018 closing ceremony was a celebration of Asia's exciting stars. K-pop royalty, Super Junior, was one o…",FALSE,0,NA,2018-09-10 02:08:49,FALSE,NA,"1038972531422765058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suju_dirK",4399,TRUE,FALSE,NA,NA
"109","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:08:46,FALSE,NA,"1038972517807927296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pramesti__",7361,TRUE,FALSE,NA,NA
"110","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:08:42,FALSE,NA,"1038972500724436993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santk59",138,TRUE,FALSE,NA,NA
"111","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:08:37,FALSE,NA,"1038972482974146560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diannurilma",7361,TRUE,FALSE,NA,NA
"112","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:08:29,FALSE,NA,"1038972450061443072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rizkameidiyanti",7361,TRUE,FALSE,NA,NA
"113","RT @netmediatama: Ini dia salah satu penampilan yang paling dinantikan!

iKON dengan lagu ""Love Scenario"" membuat histeris penonton di GBK.…",FALSE,0,NA,2018-09-10 02:07:39,FALSE,NA,"1038972239587299333",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miyuki_Ruby13",20535,TRUE,FALSE,NA,NA
"114","RT @Adriandhy: Tadi banyak yang minta versi portrait dengan ukuran yang enak buat dijadiin background ponsel. Ini saya buatkan ya. Silakan…",FALSE,0,NA,2018-09-10 02:07:28,FALSE,NA,"1038972190568275968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nanaaonan",515,TRUE,FALSE,NA,NA
"115","RT @LindaChrst: 180908 Erick Thohir - The Chairman of INASGOC (Indonesia Asian Games Organizing Committee) ig update - #SuperJunior #AsianG…",FALSE,0,NA,2018-09-10 02:07:05,FALSE,NA,"1038972095735033857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guixian3003",42,TRUE,FALSE,NA,NA
"116","RT @narendramodi: I salute the coaches, support staff, parents, family and friends of the athletes. Thank you for constantly supporting our…",FALSE,0,NA,2018-09-10 02:07:05,FALSE,NA,"1038972094287994880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UKumrkhaniya",4836,TRUE,FALSE,NA,NA
"117","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:06:54,FALSE,NA,"1038972048356167680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snowitrue",7361,TRUE,FALSE,NA,NA
"118","RT @fairypics: #iKON_AsianGames2018 #AsianGames2018
📎https://t.co/OahNEM5P8s https://t.co/WS4fdA3amv",FALSE,0,NA,2018-09-10 02:06:44,FALSE,NA,"1038972008753717254",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miyuki_Ruby13",103,TRUE,FALSE,NA,NA
"119","@asiangames2018 Parah min asli malah diingetin lagi aduhay sudah sakit hati malah ditambahin 😭😭",FALSE,0,"asiangames2018",2018-09-10 02:06:13,FALSE,"1038263085344018432","1038971879627743232","798814883525447680","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_ariffahmi",0,FALSE,FALSE,NA,NA
"120","RT @narendramodi: As the #AsianGames2018 come to a close, I once again congratulate the Indian contingent for their excellent performance.…",FALSE,0,NA,2018-09-10 02:06:03,FALSE,NA,"1038971836665491456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UKumrkhaniya",3158,TRUE,FALSE,NA,NA
"121","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:05:55,FALSE,NA,"1038971803115442177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sameersharmaa",481,TRUE,FALSE,NA,NA
"122","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:05:22,FALSE,NA,"1038971663952502784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","medina_dina",7361,TRUE,FALSE,NA,NA
"123","RT @GrabID: Terima kasih untuk para atlet Asian Games yang berjuang untuk meraih kemenangan. Indonesia bangga punya kalian! Tetap semangat…",FALSE,0,NA,2018-09-10 02:05:21,FALSE,NA,"1038971657954578433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GodsArmy_Yoshua",164,TRUE,FALSE,NA,NA
"124","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:05:12,FALSE,NA,"1038971623657758721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","novihm_",7361,TRUE,FALSE,NA,NA
"125","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:05:05,FALSE,NA,"1038971591990755328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheoAlveto",7361,TRUE,FALSE,NA,NA
"126","RT @narendramodi: A splendid Silver in sailing. Congratulations to Varsha Gautham and Sweta Shervegar for their Silver medal in the sailing…",FALSE,0,NA,2018-09-10 02:05:04,FALSE,NA,"1038971587460907009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UKumrkhaniya",1738,TRUE,FALSE,NA,NA
"127","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:05:02,FALSE,NA,"1038971580460740609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mohankr41349247",481,TRUE,FALSE,NA,NA
"128","RT @narendramodi: During the #AsianGames2018, we consolidated our position in events where we have historically been strong and won laurels…",FALSE,0,NA,2018-09-10 02:04:56,FALSE,NA,"1038971552820125696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UKumrkhaniya",2484,TRUE,FALSE,NA,NA
"129","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:04:43,FALSE,NA,"1038971499636379648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellatekla",7361,TRUE,FALSE,NA,NA
"130","RT @narendramodi: Dear @officialvkyadav, India is phenomenally proud of you! I am confident you are going to continue your pursuit of excel…",FALSE,0,NA,2018-09-10 02:04:04,FALSE,NA,"1038971336771526656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UKumrkhaniya",1797,TRUE,FALSE,NA,NA
"131","RT @narendramodi: Superb Squash! Kudos to the team of @SauravGhosal, Harinder Pal Singh, Ramit Tandon and Mahesh Mangaonkar for winning the…",FALSE,0,NA,2018-09-10 02:04:01,FALSE,NA,"1038971324704600064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UKumrkhaniya",1589,TRUE,FALSE,NA,NA
"132","RT @narendramodi: Congratulations to President @jokowi and the people of Indonesia for hosting such a memorable #AsianGames2018. These game…",FALSE,0,NA,2018-09-10 02:03:52,FALSE,NA,"1038971288105115649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UKumrkhaniya",4755,TRUE,FALSE,NA,NA
"133","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:03:46,FALSE,NA,"1038971263035748352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tacazily_therry",7361,TRUE,FALSE,NA,NA
"134","RT @MohamadIrfanNE: @adntr @asiangames2018 Pulang, Bhin bhin ke Papua, Atung ke Pulau Bawean , Kakak balik ke Ujung Kulon :""",FALSE,0,NA,2018-09-10 02:03:32,FALSE,NA,"1038971200699949056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","medina_dina",1,TRUE,FALSE,NA,NA
"135","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:03:07,FALSE,NA,"1038971098136698881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thedeepakindian",481,TRUE,FALSE,NA,NA
"136","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:03:04,FALSE,NA,"1038971084454821888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fauzimajinasi",7361,TRUE,FALSE,NA,NA
"137","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:02:46,FALSE,NA,"1038971009129279489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pumy77",481,TRUE,FALSE,NA,NA
"138","RT @KEMENPORA_RI: Kita baru selesai merayakan pesta olahraga #AsianGames2018 sepekan lalu. Tetapi, olahraga tidak pernah ekslusif milik atl…",FALSE,0,NA,2018-09-10 02:02:42,FALSE,NA,"1038970994818306049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liviaa7x",33,TRUE,FALSE,NA,NA
"139","RT @Muzzael: @asiangames2018 Ini yg bikin video perpisahan asian games 2018 pada gak punya perasaan apa ya, baru mau move on dari asian gam…",FALSE,0,NA,2018-09-10 02:02:22,FALSE,NA,"1038970907371307008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","medina_dina",2,TRUE,FALSE,NA,NA
"140","RT @Ra_THORe: Records broken, history created, hurdles shattered.

A tribute to our athletes, who made the impossible possible at #ASIANGAM…",FALSE,0,NA,2018-09-10 02:02:20,FALSE,NA,"1038970900534579201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashvin_BJP",2251,TRUE,FALSE,NA,NA
"141","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:02:15,FALSE,NA,"1038970881639309314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevindanar",7361,TRUE,FALSE,NA,NA
"142","RT @irobertvadra: First, I would like to congratulate #DivyaKakran on winning a wrestling bronze at #AsianGames2018 DESPITE getting no supp…",FALSE,0,NA,2018-09-10 02:01:28,FALSE,NA,"1038970683072634880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamanbhaiKanta3",28,TRUE,FALSE,NA,NA
"143","RT @bomkkotchi: I just published ""28"" of my story ""HEARTBEAT | baekrene's story"". https://t.co/svbAQq4UAC #BAEKHYUN #BAEKHYUNxLOCO_YOUNG #I…",FALSE,0,NA,2018-09-10 02:00:58,FALSE,NA,"1038970557616648192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wattpad_ID",1,TRUE,FALSE,NA,NA
"144","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:00:56,FALSE,NA,"1038970549215481856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lavegloom",7361,TRUE,FALSE,NA,NA
"145","Kita bangga, seluruh masyarakat Indonesia patut berbangga, terkait prestasi yang telah diraih oleh para atlet Indon… https://t.co/JYz0pjfCFH",FALSE,0,NA,2018-09-10 02:00:46,TRUE,NA,"1038970506852982784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DISKOMINFOSAN",0,FALSE,FALSE,NA,NA
"146","RT @KemenkeuRI: Kesuksesan #AsianGames2018 bikin #IndonesiaBangga. Jangan padamkan aura positif kita. Karena akan ada pertemuan tahunan dlm…",FALSE,0,NA,2018-09-10 02:00:42,FALSE,NA,"1038970488423235584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kpptegal",72,TRUE,FALSE,NA,NA
"147","Hari baru semangat baru
Jangan biarkan loyo menguasaimu di awal minggu
Terus semangat untuk mencapai asa… https://t.co/K0QtDnZmgA",FALSE,0,NA,2018-09-10 02:00:24,TRUE,NA,"1038970413601226754",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GabirID",0,FALSE,FALSE,NA,NA
"148","@cmohry @Ra_THORe @YASMinistry @asiangames2018 @BJP4India @BJP4Haryana @MIB_India @PIB_India Sir .m village paluwas… https://t.co/85EaMNIEdQ",FALSE,0,"cmohry",2018-09-10 02:00:12,TRUE,"1038716023707508736","1038970362871119872","2919390704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikramS51415701",0,FALSE,FALSE,NA,NA
"149","RT @zainul_munas: Subhanallah..!! Puncak peringatan Hari Olahraga Nasional 2018 di Kota Ternate, sunggu luar biasa, tidak kalah menggetarka…",FALSE,0,NA,2018-09-10 02:00:01,FALSE,NA,"1038970318902124544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","risalno95",36,TRUE,FALSE,NA,NA
"150","RT @carmenghia6: @bertrand_russe @_Randy_Matthews @al_nghothot @nana____rosaa @RegarSormin01 @Nanaa_rosaa @_SEKNAS_RI @DemokrasiKoma @m_y_e…",FALSE,0,NA,2018-09-10 01:59:02,FALSE,NA,"1038970069752078336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_SEKNAS_RI",10,TRUE,FALSE,NA,NA
"151","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 01:58:24,FALSE,NA,"1038969909684842496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vertinaindisar1",7361,TRUE,FALSE,NA,NA
"152","RT @Fahrihamzah: Terakhir KPK menangkap hampir semua anggota legislatif kota malang. Lalu, mempersoalkan tiket #AsianGames2018 tapi diam se…",FALSE,0,NA,2018-09-10 01:58:15,FALSE,NA,"1038969874905591808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arizalmania",78,TRUE,FALSE,NA,NA
"153","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 01:57:01,FALSE,NA,"1038969563541463040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","chimot_",7361,TRUE,FALSE,NA,NA
"154","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 01:57:01,FALSE,NA,"1038969562417360896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BuswayAnies",7361,TRUE,FALSE,NA,NA
"155","RT @PoovammaMR: SILVER medal at mixed relay at #AsianGames2018 #KoiKasarNahi @narendramodi @afiindia https://t.co/Z2EEOsXxJH",FALSE,0,NA,2018-09-10 01:56:56,FALSE,NA,"1038969542112960517",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ratishadas",5,TRUE,FALSE,NA,NA
